Channel,Compound,Date,Negative,Neutral,Positive,Tweet,Tweet_Number
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",45
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",46
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,47
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,48
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",49
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",50
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,51
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,52
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,53
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,54
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,55
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,56
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",57
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,58
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,59
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,60
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",61
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",62
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,63
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",64
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",65
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",66
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,67
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,68
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",69
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",70
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,71
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,72
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,73
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,74
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,75
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,76
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",77
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,78
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,79
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,80
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",81
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",82
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,83
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",84
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",85
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",86
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,87
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,88
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",89
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",90
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,91
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,92
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,93
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,94
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,95
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,96
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",97
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,98
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,99
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,100
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",101
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",102
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,103
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",104
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",105
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",106
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,107
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,108
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",109
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",110
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,111
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,112
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,113
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,114
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,115
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,116
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",117
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,118
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,119
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,120
